scorer,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right,Center,Center,Center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
7727,172.70887756347656,81.82527923583984,1.0,170.9546356201172,130.37860107421875,1.0,149.67820739746094,107.00287628173828,1.0,192.3331298828125,106.71466064453125,1.0,171.4978485107422,106.5009536743164,1.0
7728,173.9071502685547,82.04287719726562,1.0,172.818115234375,132.01051330566406,1.0,151.90711975097656,108.57646942138672,1.0,194.25765991210938,108.69837951660156,1.0,174.56637573242188,107.48235321044922,1.0
7729,173.02748107910156,81.62279510498047,1.0,171.41656494140625,130.1195068359375,1.0,151.05853271484375,107.26722717285156,1.0,192.92153930664062,107.27564239501953,1.0,172.375,106.81825256347656,1.0
7730,173.39710998535156,81.65825653076172,1.0,172.4851837158203,129.04493713378906,1.0,150.66018676757812,106.75260162353516,1.0,192.43301391601562,106.59559631347656,1.0,172.12437438964844,106.22286987304688,1.0
7731,173.0582275390625,82.1415786743164,1.0,172.431884765625,129.92984008789062,1.0,150.14242553710938,106.74361419677734,1.0,192.55072021484375,107.20913696289062,1.0,172.1101837158203,106.51545715332031,1.0
7732,173.68746948242188,81.95746612548828,1.0,172.41082763671875,131.1432647705078,1.0,151.62022399902344,107.79939270019531,1.0,193.70407104492188,108.17724609375,1.0,174.40890502929688,106.87397003173828,1.0
7733,172.48060607910156,81.10919189453125,1.0,171.4020538330078,129.10952758789062,1.0,149.49403381347656,106.0599136352539,1.0,191.39987182617188,105.6770248413086,1.0,171.3856658935547,105.4886245727539,1.0
7734,172.67282104492188,81.93768310546875,1.0,171.41229248046875,130.31210327148438,1.0,149.68553161621094,105.9459228515625,1.0,192.49713134765625,106.85720825195312,1.0,171.59971618652344,106.15540313720703,1.0
7735,173.24612426757812,81.5343246459961,1.0,172.28717041015625,131.65765380859375,1.0,150.57237243652344,107.07681274414062,1.0,193.43246459960938,107.76465606689453,1.0,174.17124938964844,106.19142150878906,1.0
7736,172.81216430664062,82.10771942138672,1.0,170.91641235351562,131.14111328125,1.0,149.2976837158203,107.2711410522461,1.0,192.31668090820312,107.42716979980469,1.0,171.84991455078125,106.94111633300781,1.0
7737,172.58251953125,81.1740951538086,1.0,171.6969451904297,129.51710510253906,1.0,149.14479064941406,106.11616516113281,1.0,191.64132690429688,105.72296142578125,1.0,171.43637084960938,105.56134033203125,1.0
7738,172.78330993652344,81.99635314941406,1.0,171.29681396484375,130.8714599609375,1.0,149.31771850585938,106.25834655761719,1.0,192.17393493652344,106.85336303710938,1.0,171.56813049316406,106.21563720703125,1.0
7739,173.60726928710938,81.56471252441406,1.0,172.3035888671875,131.76251220703125,1.0,151.07127380371094,107.44682312011719,1.0,193.41477966308594,108.03268432617188,1.0,174.4250030517578,106.44586181640625,1.0
7740,171.6620330810547,81.31167602539062,1.0,170.73338317871094,129.06300354003906,1.0,148.95809936523438,104.9566421508789,1.0,190.86074829101562,106.29756164550781,1.0,170.3489532470703,105.2404556274414,1.0
7741,173.26449584960938,81.98084259033203,1.0,172.28994750976562,131.26918029785156,1.0,150.61817932128906,106.89241790771484,1.0,192.87074279785156,108.20178985595703,1.0,172.7603302001953,106.88005065917969,1.0
7742,172.79396057128906,82.92631530761719,1.0,170.46743774414062,131.896728515625,1.0,149.95968627929688,109.45457458496094,1.0,191.8058319091797,108.87866973876953,1.0,171.72100830078125,108.32124328613281,1.0
7743,172.79794311523438,81.56169891357422,1.0,171.59347534179688,129.3068389892578,1.0,149.81906127929688,106.70110321044922,1.0,191.53395080566406,106.44375610351562,1.0,171.5742950439453,106.05851745605469,1.0
7744,172.3355255126953,82.75650787353516,1.0,170.9527587890625,131.28955078125,1.0,149.81219482421875,107.66980743408203,1.0,191.4123077392578,108.44033813476562,1.0,171.84075927734375,107.41431427001953,1.0
7745,172.34730529785156,82.55453491210938,1.0,172.15768432617188,130.25704956054688,1.0,150.44631958007812,106.97295379638672,1.0,191.00701904296875,107.94672393798828,1.0,171.7296600341797,106.7529067993164,1.0
7746,171.70401000976562,83.28787994384766,1.0,170.86151123046875,130.26187133789062,1.0,149.85092163085938,107.92989349365234,1.0,189.59742736816406,108.17648315429688,1.0,171.12295532226562,107.35414123535156,1.0
7747,172.24029541015625,83.6218490600586,1.0,170.9977569580078,130.61074829101562,1.0,151.39085388183594,109.09602355957031,1.0,190.82180786132812,109.30033874511719,1.0,173.25686645507812,107.4070053100586,1.0
7748,171.2399444580078,82.9134521484375,1.0,170.50482177734375,128.17103576660156,1.0,150.09141540527344,106.66455841064453,1.0,189.2644500732422,107.42417907714844,1.0,170.65863037109375,105.91229248046875,1.0
7749,172.49656677246094,84.12260437011719,1.0,170.94497680664062,130.90390014648438,1.0,151.8048858642578,109.42863464355469,1.0,190.35653686523438,109.81687927246094,1.0,173.0430450439453,108.03697967529297,1.0
7750,171.97982788085938,85.26060485839844,1.0,170.55471801757812,131.00302124023438,1.0,151.34060668945312,110.18485260009766,1.0,189.43019104003906,109.98245239257812,1.0,172.52633666992188,108.7299575805664,1.0
7751,170.86585998535156,83.7596206665039,1.0,170.662353515625,128.4256134033203,1.0,150.5460968017578,107.0536117553711,1.0,188.8400115966797,108.03790283203125,1.0,170.8191375732422,106.34761810302734,1.0
7752,171.3835906982422,84.1495361328125,1.0,171.10183715820312,130.09207153320312,1.0,151.18711853027344,109.18692016601562,1.0,189.09695434570312,109.64131927490234,1.0,171.43060302734375,108.49098205566406,1.0
7753,171.33863830566406,83.26863098144531,1.0,170.6796112060547,128.27587890625,1.0,150.64134216308594,107.14962768554688,1.0,189.353271484375,107.96968078613281,1.0,170.97299194335938,106.3359146118164,1.0
7754,170.54615783691406,83.56878662109375,1.0,170.0670928955078,128.77175903320312,1.0,149.74658203125,107.0362777709961,1.0,188.41070556640625,107.94261169433594,1.0,170.2044677734375,106.187744140625,1.0
7755,171.64151000976562,84.1283187866211,1.0,171.5684356689453,130.17501831054688,1.0,150.60385131835938,107.69137573242188,1.0,189.7527618408203,109.09236907958984,1.0,171.4779815673828,107.45321655273438,1.0
7756,170.64459228515625,83.5156478881836,1.0,170.11328125,129.21690368652344,1.0,149.55184936523438,107.01493072509766,1.0,188.4894561767578,107.83972930908203,1.0,170.40203857421875,106.4132080078125,1.0
7757,171.3370819091797,84.36341857910156,1.0,170.6942138671875,130.08551025390625,1.0,150.8658905029297,108.70967864990234,1.0,189.36268615722656,108.78741455078125,1.0,171.29946899414062,107.76988220214844,1.0
7758,170.54331970214844,82.44152069091797,1.0,169.81849670410156,127.70578002929688,1.0,150.30677795410156,105.80624389648438,1.0,188.50755310058594,107.2763442993164,1.0,169.77816772460938,105.64340209960938,1.0
7759,170.9029998779297,83.27337646484375,1.0,170.11424255371094,128.77639770507812,1.0,149.73414611816406,106.97478485107422,1.0,188.8710479736328,107.74031066894531,1.0,170.18228149414062,106.17961120605469,1.0
7760,171.3392791748047,83.29178619384766,1.0,170.8581085205078,129.91236877441406,1.0,150.2866973876953,108.15120697021484,1.0,189.24595642089844,108.4747314453125,1.0,171.08370971679688,107.3962631225586,1.0
7761,170.857421875,82.8976058959961,1.0,170.1846160888672,128.5291290283203,1.0,149.41319274902344,105.97122955322266,1.0,189.11563110351562,107.25936889648438,1.0,169.85134887695312,105.69384002685547,1.0
7762,171.70550537109375,83.595458984375,1.0,170.83485412597656,130.1900177001953,1.0,150.45802307128906,108.66188049316406,1.0,190.14073181152344,108.98956298828125,1.0,171.56825256347656,107.82927703857422,1.0
7763,170.2908172607422,82.42508697509766,1.0,169.4961395263672,127.52943420410156,1.0,149.72955322265625,105.59846496582031,1.0,188.09335327148438,107.0308837890625,1.0,169.37535095214844,105.54138946533203,1.0
7764,170.93177795410156,83.78021240234375,1.0,170.6514129638672,129.35887145996094,1.0,149.8299102783203,106.76667022705078,1.0,188.3162384033203,108.04439544677734,1.0,170.26910400390625,106.51344299316406,1.0
7765,170.49179077148438,83.73395538330078,1.0,170.60679626464844,128.42173767089844,1.0,149.8154296875,106.17633819580078,1.0,188.29574584960938,107.7159194946289,1.0,169.93295288085938,106.14146423339844,1.0
7766,171.00108337402344,83.95768737792969,1.0,170.82330322265625,128.96519470214844,1.0,150.86093139648438,108.33927917480469,1.0,188.38565063476562,109.42498779296875,1.0,171.32093811035156,107.75550079345703,1.0
7767,171.0767364501953,84.75811004638672,1.0,171.0540771484375,127.68370056152344,1.0,151.62246704101562,107.66177368164062,1.0,188.37701416015625,108.75663757324219,1.0,171.2652587890625,106.98851776123047,1.0
7768,169.41481018066406,82.08609008789062,1.0,168.37420654296875,125.5962905883789,1.0,150.24533081054688,104.27291107177734,1.0,186.15574645996094,105.4758529663086,1.0,168.9800262451172,104.46324157714844,1.0
7769,170.7918701171875,83.73285675048828,1.0,171.1435546875,128.6075439453125,1.0,151.13861083984375,107.33889770507812,1.0,187.861083984375,109.07115173339844,1.0,170.82228088378906,107.13619232177734,1.0
7770,169.2239990234375,82.4311294555664,1.0,168.25851440429688,126.57860565185547,1.0,149.46607971191406,104.00362396240234,1.0,186.44314575195312,106.18921661376953,1.0,168.5572509765625,104.76770782470703,1.0
7771,170.691162109375,83.78939056396484,1.0,170.33851623535156,129.71339416503906,1.0,150.1531982421875,109.05313110351562,1.0,188.01116943359375,109.42011260986328,1.0,170.71591186523438,108.14356994628906,1.0
7772,171.0037841796875,83.3871078491211,1.0,170.1648406982422,129.4593048095703,1.0,149.7657470703125,108.1658935546875,1.0,188.51031494140625,108.62580871582031,1.0,170.63287353515625,107.26150512695312,1.0
7773,168.83511352539062,81.64164733886719,1.0,168.03590393066406,128.4432830810547,1.0,148.17230224609375,106.08131408691406,1.0,186.5563507080078,106.96839141845703,1.0,167.65736389160156,105.71526336669922,1.0
7774,171.4427947998047,84.69400024414062,1.0,170.14633178710938,132.84519958496094,1.0,149.63619995117188,110.30805206298828,1.0,189.9910125732422,110.62348175048828,1.0,172.00477600097656,108.42064666748047,1.0
7775,170.68051147460938,84.13955688476562,1.0,169.49354553222656,131.6560821533203,1.0,148.21726989746094,109.42858123779297,1.0,188.01858520507812,109.54019165039062,1.0,169.70718383789062,108.44711303710938,1.0
7776,169.2249298095703,82.00470733642578,1.0,168.563720703125,127.64613342285156,1.0,148.6744842529297,105.61328125,1.0,187.0233612060547,106.63398742675781,1.0,168.19827270507812,105.53492736816406,1.0
7777,170.781005859375,84.53694915771484,1.0,170.40159606933594,130.9907989501953,1.0,148.7727813720703,108.50495910644531,1.0,187.59518432617188,109.51903533935547,1.0,169.83163452148438,108.15576934814453,1.0
7778,169.3749237060547,82.52322387695312,1.0,168.96017456054688,126.32821655273438,1.0,148.91729736328125,104.11254119873047,1.0,187.10205078125,106.15876770019531,1.0,168.33091735839844,104.9194564819336,1.0
7779,169.50186157226562,84.40666198730469,1.0,169.10777282714844,129.3708038330078,1.0,149.06353759765625,108.7632827758789,1.0,186.23304748535156,109.0947036743164,1.0,169.3156280517578,107.87274932861328,1.0
7780,170.341064453125,83.7264404296875,1.0,169.9573974609375,127.84308624267578,1.0,150.65306091308594,107.36870574951172,1.0,187.2589569091797,108.39707946777344,1.0,170.34388732910156,106.647216796875,1.0
7781,168.2718963623047,83.38796997070312,1.0,167.78086853027344,126.93950653076172,1.0,149.57398986816406,104.69102478027344,1.0,185.275146484375,106.89929962158203,1.0,167.97000122070312,105.55537414550781,1.0
7782,170.3851776123047,83.98430633544922,1.0,170.70912170410156,127.38312530517578,1.0,151.551513671875,107.25536346435547,1.0,187.16152954101562,108.87344360351562,1.0,170.6717071533203,107.08773040771484,1.0
7783,167.5261993408203,83.0770492553711,1.0,167.22422790527344,124.942626953125,1.0,149.13206481933594,103.96236419677734,1.0,183.85110473632812,105.33414459228516,1.0,167.74266052246094,104.4873275756836,1.0
7784,169.64146423339844,83.7200927734375,1.0,170.45687866210938,126.94358825683594,1.0,151.029296875,106.55958557128906,1.0,186.29368591308594,107.99090576171875,1.0,169.65097045898438,106.62765502929688,1.0
7785,167.94540405273438,83.80596923828125,1.0,167.85580444335938,125.34822845458984,1.0,150.22116088867188,103.77625274658203,1.0,184.3481903076172,106.06244659423828,1.0,167.897216796875,104.98760223388672,1.0
7786,169.6446075439453,84.43916320800781,1.0,169.55284118652344,127.76387023925781,1.0,151.1574249267578,108.16813659667969,1.0,185.5478057861328,108.8982162475586,1.0,169.9162139892578,107.77213287353516,1.0
7787,168.6572723388672,84.54219818115234,1.0,168.97796630859375,127.88162231445312,1.0,150.050048828125,108.14403533935547,1.0,184.78268432617188,108.75956726074219,1.0,168.87791442871094,107.5792236328125,1.0
7788,167.55426025390625,83.00009155273438,1.0,166.93179321289062,126.01117706298828,1.0,148.907958984375,104.73908996582031,1.0,184.0999298095703,105.81466674804688,1.0,167.29495239257812,104.95904541015625,1.0
7789,169.1558380126953,84.5951919555664,1.0,169.85946655273438,129.01089477539062,1.0,149.21226501464844,107.41812896728516,1.0,185.6923828125,108.94583892822266,1.0,168.5784912109375,107.3543701171875,1.0
7790,168.55941772460938,83.12423706054688,1.0,167.8346710205078,127.1381607055664,1.0,149.2579803466797,104.28358459472656,1.0,185.55148315429688,106.66468048095703,1.0,167.9097442626953,105.33831024169922,1.0
7791,169.64794921875,84.72369384765625,1.0,169.5431365966797,128.9618682861328,1.0,149.53256225585938,108.27986145019531,1.0,186.1920928955078,109.34004974365234,1.0,169.65707397460938,107.7177963256836,1.0
7792,169.3165283203125,84.13481903076172,1.0,169.3115692138672,128.56259155273438,1.0,149.64161682128906,108.27789306640625,1.0,186.08595275878906,108.97322082519531,1.0,169.29086303710938,107.35617065429688,1.0
7793,167.5383758544922,82.42290496826172,1.0,166.81712341308594,126.20843505859375,1.0,148.3383331298828,104.6020736694336,1.0,184.5405731201172,105.64930725097656,1.0,167.18572998046875,104.77545928955078,1.0
7794,169.5048065185547,84.12151336669922,1.0,170.05274963378906,128.9503631591797,1.0,149.20159912109375,107.12577819824219,1.0,186.6520233154297,108.58091735839844,1.0,168.91867065429688,106.98870086669922,1.0
7795,168.63197326660156,83.16807556152344,1.0,168.91705322265625,126.58853149414062,1.0,149.3352508544922,104.55709075927734,1.0,185.82870483398438,106.69412994384766,1.0,167.71453857421875,105.49148559570312,1.0
7796,168.38694763183594,83.53046417236328,1.0,169.07029724121094,127.45217895507812,1.0,149.41226196289062,104.87861633300781,1.0,185.4941864013672,107.47721099853516,1.0,167.69537353515625,106.00390625,1.0
7797,169.43927001953125,84.24290466308594,1.0,169.40533447265625,127.87173461914062,1.0,150.2142333984375,107.76629638671875,1.0,185.78712463378906,108.69770050048828,1.0,169.68516540527344,107.180908203125,1.0
7798,167.58758544921875,82.7892837524414,1.0,166.9475860595703,125.77469635009766,1.0,147.93740844726562,103.80374908447266,1.0,184.01690673828125,105.68252563476562,1.0,166.9037322998047,104.60116577148438,1.0
7799,169.4031219482422,84.80302429199219,1.0,169.2133331298828,128.35667419433594,1.0,150.4298858642578,108.82389831542969,1.0,185.3356475830078,109.50125122070312,1.0,169.46290588378906,108.21945190429688,1.0
7800,167.93594360351562,84.1834945678711,1.0,168.50259399414062,126.71094512939453,1.0,149.85679626464844,107.29502868652344,1.0,184.15089416503906,108.2321548461914,1.0,168.252685546875,107.02567291259766,1.0
7801,167.129150390625,83.4295425415039,1.0,166.90768432617188,124.60616302490234,1.0,149.2646026611328,104.05381774902344,1.0,182.6977996826172,105.43621063232422,1.0,167.1413116455078,104.7298583984375,1.0
7802,168.2689971923828,84.58566284179688,1.0,169.796630859375,127.00047302246094,1.0,150.37472534179688,106.57196044921875,1.0,184.6479034423828,108.33810424804688,1.0,168.49937438964844,106.9922866821289,1.0
7803,167.34437561035156,83.12431335449219,1.0,167.32212829589844,123.8250961303711,1.0,149.57635498046875,103.93860626220703,1.0,182.80587768554688,103.46206665039062,1.0,167.46214294433594,104.1269302368164,1.0
7804,168.23721313476562,84.15491485595703,1.0,168.126220703125,126.4004135131836,1.0,150.517333984375,106.68806457519531,1.0,184.19773864746094,107.78936004638672,1.0,168.48052978515625,106.55908966064453,1.0
7805,168.3025360107422,83.86046600341797,1.0,169.15769958496094,125.97960662841797,1.0,150.2361297607422,106.73519134521484,1.0,184.6802978515625,107.63182830810547,1.0,168.31411743164062,106.23921966552734,1.0
7806,166.88706970214844,82.54612731933594,1.0,166.78565979003906,125.16423797607422,1.0,148.82345581054688,104.28062438964844,1.0,182.8888702392578,103.60368347167969,1.0,166.81370544433594,104.61833953857422,1.0
7807,168.66566467285156,83.52754211425781,1.0,169.27670288085938,127.10175323486328,1.0,150.34951782226562,104.7689437866211,1.0,185.33139038085938,107.52983856201172,1.0,168.2014617919922,105.88835144042969,1.0
7808,168.85751342773438,83.80918884277344,1.0,168.96241760253906,127.73395538330078,1.0,149.5569305419922,107.35479736328125,1.0,185.14727783203125,108.43244171142578,1.0,168.9045867919922,106.88442993164062,1.0
7809,167.0428466796875,82.82366943359375,1.0,166.56863403320312,125.99787902832031,1.0,148.12255859375,104.65908813476562,1.0,183.34754943847656,105.65316772460938,1.0,166.6250457763672,104.88336181640625,1.0
7810,169.1569061279297,84.6958236694336,1.0,169.03659057617188,129.41102600097656,1.0,149.52542114257812,109.42369842529297,1.0,185.6265411376953,109.05772399902344,1.0,169.29515075683594,108.6609115600586,1.0
